lr,seed,source_leaf,target_leaf,distance_d,t_50,perturbation_norm,source_peak_shift,threshold,has_direct_edge,depth,leaf_size,p
0.1,1,0,22,5,,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,23,5,,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,24,5,2,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,25,5,2,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,26,5,,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,27,5,13,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,28,5,,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,29,5,,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,30,5,,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,1,0,31,5,,1.793098896741867,0.5233920216560364,0.05233920216560364,False,5,4,4.0
0.1,2,0,1,1,1,1.7834359407424927,0.597698450088501,0.0597698450088501,True,5,4,4.0
0.1,2,0,2,2,1,1.7834359407424927,0.597698450088501,0.0597698450088501,True,5,4,4.0
0.1,2,0,3,2,1,1.7834359407424927,0.597698450088501,0.0597698450088501,True,5,4,4.0
0.1,2,0,4,3,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,5,3,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,6,3,37,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,7,3,45,1.7834359407424927,0.597698450088501,0.0597698450088501,True,5,4,4.0
0.1,2,0,8,4,2,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,9,4,37,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,10,4,1,1.7834359407424927,0.597698450088501,0.0597698450088501,True,5,4,4.0
0.1,2,0,11,4,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,12,4,1,1.7834359407424927,0.597698450088501,0.0597698450088501,True,5,4,4.0
0.1,2,0,13,4,2,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,14,4,8,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,15,4,14,1.7834359407424927,0.597698450088501,0.0597698450088501,True,5,4,4.0
0.1,2,0,16,5,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,17,5,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,18,5,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,19,5,1,1.7834359407424927,0.597698450088501,0.0597698450088501,True,5,4,4.0
0.1,2,0,20,5,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,21,5,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
0.1,2,0,22,5,,1.7834359407424927,0.597698450088501,0.0597698450088501,False,5,4,4.0
