target_leaf,distance_from_source,t_flip_absolute,t_flip_relative,warmup_ok,a,b,lr,seed,local_steps,branching,depth,leaf_size,p,d_param,n_meas_rounds,nucleation_leaf,t_nucleation
10,5,19,16,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
11,5,19,16,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
12,5,21,18,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
13,5,21,18,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
14,5,20,17,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
15,5,20,17,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
16,4,12,9,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
17,4,12,9,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
18,4,15,12,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
19,4,14,11,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
20,4,13,10,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
21,4,9,6,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
22,4,8,5,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
23,4,12,9,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
25,1,7,4,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
26,2,6,3,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
27,2,5,2,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
28,3,12,9,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
29,3,10,7,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
30,3,12,9,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
31,3,11,8,True,0.5,0.042,0.1,4,200,2,5,4,2.0,1,200,24,3
